code_postal,hre,are,bur,ror,bsr,war,ver,vhr,Faible Sensibilité,Forte Sensibilité,Sensibilité Faible à Nulle,Sensibilité Moyenne,Sensibilité Variable,Très Forte Sensibilité
77100,4.685954441334703,338.0630790914819,8.05401219346593,20.40687893099887,5.451314885770689,4.575844911350278,61.51147144443295,57.99222051865834,21.89794428966278,0.41534673871642214,56.98484222668345,2.7472968631666923,17.44955738976649,0.5050124920041843
77111,2.24871804504221,72.26084718917373,1.1566658504712821,4.964537895748801,6.083113825965634,0.6590733917661777,87.1379314447719,25.949542651020355,3.3820616476955934,0.01941234309426346,93.37969328020844,0.0,3.2188327290017056,0.0
77114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77120,4.34474037994236,96.7472966295095,1.2422416365858617,3.863242975929434,7.796911029231001,0.4964417147631778,86.60295487937572,35.53087741872902,3.5627723352240426,0.0638136341385398,93.30418717459948,0.1053255456601781,2.9524902650712535,0.011411045306485994
77122,3.9124986585341244,63.144072617286604,1.0099071913975604,4.0144036787353565,13.563317460024543,0.08702887304590501,81.32326215050946,24.180957957487205,3.9397914864097183,0.0,92.74336580460398,0.0,3.316842708986294,0.0
77123,3.4131352382128455,60.35102609864947,0.486503735232902,1.6760787962856185,8.595937248662,0.08064073560897489,89.1635284541083,54.821038985253125,1.0979084336254115,0.0,97.61964941822836,0.0,1.2824421481462065,0.0
77124,3.7799248925553597,209.8515229541779,2.2035088547819255,7.698577286605661,14.67984332245825,0.8876157344347216,74.53170117601366,25.669536999801366,7.660319020014374,0.003271756273587628,85.29336731325421,0.6353996986112304,6.407642211846591,0.0
77126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
