rooms,epoque,furnished,housingType,ref,refmaj,refmin
3,sup1990,non-meuble,maison,16.7146914880789,20.032124670709482,11.72477621778752
3,sup1990,non-meuble,maison,16.7146914880789,20.032124670709482,11.72477621778752
3,sup1990,non-meuble,maison,16.799999999780642,20.19999999961871,11.799999999801106
3,sup1990,non-meuble,maison,14.500006516402307,17.400007473275082,10.200004112952419
3,sup1990,non-meuble,maison,14.5,17.4,10.2
3,sup1990,non-meuble,maison,17.701080514975345,21.201307991902144,12.4007392996592
3,sup1990,non-meuble,maison,15.602457746532298,18.702949572765828,10.90172067599897
3,sup1990,non-meuble,maison,17.203192892868696,20.603858078882435,12.002261632454967
3,sup1990,non-meuble,maison,14.5,17.4,10.2
3,sup1990,non-meuble,maison,15.3,18.4,10.7
3,sup1990,non-meuble,maison,14.700009140607271,17.60001160441765,10.300006594360024
3,sup1990,non-meuble,maison,15.802077485440142,19.002488768659042,11.101450536131983
3,sup1990,non-meuble,maison,15.299994659710679,18.39999259414415,10.699996621494071
3,sup1990,non-meuble,maison,15.085477343587883,18.131846679484852,10.565923339742426
3,sup1990,non-meuble,maison,15.69982253638208,18.79979402874013,10.999882423933277
3,sup1990,non-meuble,maison,17.202197539277865,20.60265799219569,12.001562277623506
3,sup1990,non-meuble,maison,14.5,17.4,10.2
3,sup1990,non-meuble,maison,15.299991838887825,18.39998969911358,10.699994949052988
3,sup1990,non-meuble,maison,15.100008248190093,18.10000982987972,10.600005439194659
3,sup1990,non-meuble,maison,17.272176237168416,20.686611484602103,12.057740989734734
3,sup1990,non-meuble,maison,23.8,28.6,16.7
3,sup1990,non-meuble,maison,20.84071633377247,25.006584119822378,14.586225954626803
3,sup1990,non-meuble,maison,20.19106957777235,24.209283493326815,14.113748704440642
3,sup1990,non-meuble,maison,20.996147105998787,25.195321485855665,14.697247932856273
3,sup1990,non-meuble,maison,22.597262660815616,27.097262660815616,15.798631330407808
3,sup1990,non-meuble,maison,22.6,27.1,15.8
3,sup1990,non-meuble,maison,20.999831113551092,25.199795289152835,14.69988229126288
3,sup1990,non-meuble,maison,23.8,28.6,16.7
3,sup1990,non-meuble,maison,23.8,28.6,16.7
3,sup1990,non-meuble,maison,15.1,18.1,10.6
3,sup1990,non-meuble,maison,14.5,17.4,10.2
3,sup1990,non-meuble,maison,15.1,18.1,10.6
3,sup1990,non-meuble,maison,14.635884706142246,17.535884706142248,10.267942353071124
3,sup1990,non-meuble,maison,15.1,18.1,10.6
3,sup1990,non-meuble,maison,15.022746291601251,18.02125912727532,10.524233455927183
3,sup1990,non-meuble,maison,15.1,18.1,10.6
4,inf1946,meuble,appartement,28.779282599879107,34.5106816267544,20.159781455354246
4,inf1946,meuble,appartement,30.094382617524914,36.0932400990554,21.096001185356716
4,inf1946,meuble,appartement,30.09671253841549,36.09608342286585,21.097692108231474
4,inf1946,meuble,appartement,30.099717337962268,36.09966321118909,21.099801535165
4,inf1946,meuble,appartement,28.749836383419623,34.498613478194635,20.157997515327875
4,inf1946,meuble,appartement,31.455367782964775,37.7344163440609,22.05667669320899
4,inf1946,meuble,appartement,33.492131898478334,40.190507761694896,23.4944279859565
4,inf1946,meuble,appartement,29.674112967649922,35.582851412403194,20.795768652257635
4,inf1946,meuble,appartement,25.674650288570078,30.774600454265634,17.94974604255126
4,inf1946,meuble,appartement,24.81948034857921,29.774322105072304,17.364596700697142
4,inf1946,meuble,appartement,25.593575978225147,30.741931440361263,17.9451439046138
4,inf1946,meuble,appartement,24.41490284945325,29.317879576002277,17.06423533485576
4,inf1946,meuble,appartement,23.627737500549657,28.35833599443519,16.54444420643051
4,inf1946,meuble,appartement,24.368218892191106,29.241838146681857,17.05779865077714
4,inf1946,meuble,appartement,27.115383544338208,32.53396358153496,18.99293242624162
4,inf1946,meuble,appartement,28.19295827354422,33.81498125307614,19.748980397952316
4,inf1946,meuble,appartement,26.908426145713612,32.28505970135192,18.830851972059943
4,inf1946,meuble,appartement,25.24647587734796,30.315763567445515,17.662863721939143
4,inf1946,meuble,appartement,23.305839405782216,27.987007047534757,16.32455153605411
4,inf1946,meuble,appartement,23.540668720368974,28.268822567819182,16.48514101967599
4,inf1946,meuble,appartement,28.19295827354422,33.81498125307614,19.748980397952316
4,inf1946,meuble,appartement,27.4,32.9,19.2
4,inf1946,meuble,appartement,25.261412017297253,30.33983907321468,17.709133064566046
4,inf1946,meuble,appartement,25.650051404377006,30.812677812816556,17.987652110628055
4,inf1946,meuble,appartement,26.90439543753208,32.29002515388564,18.856889149060674
4,inf1946,meuble,appartement,27.919113583082584,33.498977211249134,19.559386326749483
4,inf1946,meuble,appartement,26.1,31.3,18.3
4,inf1946,meuble,appartement,28.270291767332814,33.884350120799375,19.75623341386625
4,inf1946,meuble,appartement,27.4,32.9,19.2
4,inf1946,meuble,appartement,12.8,15.4,9.0
4,inf1946,meuble,appartement,22.6,27.1,15.8
4,inf1946,meuble,appartement,27.458049144824926,32.934390668962415,19.20536609654995
4,inf1946,meuble,appartement,12.8,15.4,9.0
4,inf1946,meuble,appartement,14.727755142807997,17.698477285655688,10.33459971425169
4,inf1946,meuble,appartement,28.7,34.4,20.1
4,inf1946,meuble,appartement,11.40000032269444,13.700000363071874,8.000000201724065
4,inf1946,meuble,appartement,18.049060474029833,21.670760317256136,12.646230080241216
4,inf1946,meuble,appartement,12.724598251652637,15.279383057998267,8.896735576465128
4,inf1946,meuble,appartement,12.199996916618293,14.599996693136774,8.499998425289595
4,inf1946,meuble,appartement,12.599999999222701,15.09999999910924,8.799999999483648
4,inf1946,meuble,appartement,11.3000000001844,13.600000000210887,7.900000000131427
4,inf1946,meuble,appartement,11.3,13.6,7.9
4,inf1946,meuble,appartement,17.40272151492302,20.903265817880577,12.201905060419069
4,inf1946,meuble,appartement,12.655545358841689,15.183174978575728,8.855402279043629
4,inf1946,meuble,appartement,12.655545358841689,15.183174978575728,8.855402279043629
4,inf1946,meuble,appartement,13.600000000460533,16.300000000587875,9.500000000357607
4,inf1946,meuble,appartement,11.300005971990931,13.600006611231235,7.900004160366886
4,inf1946,meuble,appartement,11.3,13.6,7.9
4,inf1946,meuble,appartement,19.002502241552964,22.803014063728547,13.301762942952065
4,inf1946,meuble,appartement,11.107554002802376,13.30908924018576,7.805281139319587
4,inf1946,meuble,appartement,17.407982232219908,20.909578678661134,12.205587562551182
4,inf1946,meuble,appartement,11.3,13.6,7.9
4,inf1946,meuble,appartement,12.2,14.6,8.5
4,inf1946,meuble,appartement,11.20001778167341,13.400022539500515,7.800013293806645
4,inf1946,meuble,appartement,15.402924560082468,18.503509319551306,10.802041353504176
4,inf1946,meuble,appartement,12.199988971032974,14.59998711303271,8.499992627516225
4,inf1946,meuble,appartement,11.958662011536367,14.331846679484851,8.339108007690912
4,inf1946,meuble,appartement,12.799575404103264,15.399483598620451,8.999695896568817
4,inf1946,meuble,appartement,17.40542723392444,20.90651230579028,12.203799131824095
4,inf1946,meuble,appartement,11.3,13.6,7.9
4,inf1946,meuble,appartement,12.199989674542529,14.599988505159212,8.499993182692485
4,inf1946,meuble,appartement,11.400018612651118,13.70002238557098,8.000013079245422
4,inf1946,meuble,appartement,17.63096395893893,21.174269701239982,12.358787721770517
4,inf1946,meuble,appartement,25.9,31.1,18.1
4,inf1946,meuble,appartement,22.95688685192998,27.568264221639716,16.045509495745527
4,inf1946,meuble,appartement,23.24238144592737,27.902976807409217,16.281786084445528
4,inf1946,meuble,appartement,22.96071267081728,27.572855204980737,16.04411988886042
4,inf1946,meuble,appartement,22.63832274858144,27.146534766134607,15.827373391843885
4,inf1946,meuble,appartement,22.6,27.1,15.8
4,inf1946,meuble,appartement,22.899800406924005,27.499759464754575,15.99986182017816
4,inf1946,meuble,appartement,25.9,31.1,18.1
4,inf1946,meuble,appartement,25.9,31.1,18.1
4,inf1946,meuble,appartement,11.4,13.7,8.0
4,inf1946,meuble,appartement,11.3,13.6,7.9
4,inf1946,meuble,appartement,11.4,13.7,8.0
4,inf1946,meuble,appartement,11.232057646928876,13.464115293857754,7.832057646928877
4,inf1946,meuble,appartement,11.4,13.7,8.0
4,inf1946,meuble,appartement,11.610940824633209,13.909453660307278,8.103983247990673
4,inf1946,meuble,appartement,11.4,13.7,8.0
4,inf1946,meuble,maison,28.779282599879107,34.5106816267544,20.159781455354246
4,inf1946,meuble,maison,30.094382617524914,36.0932400990554,21.096001185356716
4,inf1946,meuble,maison,30.09671253841549,36.09608342286585,21.097692108231474
4,inf1946,meuble,maison,30.099717337962268,36.09966321118909,21.099801535165
4,inf1946,meuble,maison,28.749836383419623,34.498613478194635,20.157997515327875
4,inf1946,meuble,maison,31.455367782964775,37.7344163440609,22.05667669320899
4,inf1946,meuble,maison,33.492131898478334,40.190507761694896,23.4944279859565
4,inf1946,meuble,maison,29.674112967649922,35.582851412403194,20.795768652257635
4,inf1946,meuble,maison,25.674650288570078,30.774600454265634,17.94974604255126
4,inf1946,meuble,maison,24.81948034857921,29.774322105072304,17.364596700697142
4,inf1946,meuble,maison,25.593575978225147,30.741931440361263,17.9451439046138
4,inf1946,meuble,maison,24.41490284945325,29.317879576002277,17.06423533485576
4,inf1946,meuble,maison,23.627737500549657,28.35833599443519,16.54444420643051
4,inf1946,meuble,maison,24.368218892191106,29.241838146681857,17.05779865077714
4,inf1946,meuble,maison,27.115383544338208,32.53396358153496,18.99293242624162
4,inf1946,meuble,maison,28.19295827354422,33.81498125307614,19.748980397952316
4,inf1946,meuble,maison,26.908426145713612,32.28505970135192,18.830851972059943
4,inf1946,meuble,maison,25.24647987939757,30.315768345719448,17.662866499188272
4,inf1946,meuble,maison,23.30584264632509,27.987010982479674,16.324553850727593
4,inf1946,meuble,maison,23.540668720368974,28.268822567819182,16.48514101967599
4,inf1946,meuble,maison,28.19295827354422,33.81498125307614,19.748980397952316
4,inf1946,meuble,maison,27.4,32.9,19.2
4,inf1946,meuble,maison,25.261412017297253,30.33983907321468,17.709133064566046
4,inf1946,meuble,maison,25.650051404377006,30.812677812816556,17.987652110628055
4,inf1946,meuble,maison,26.90439543753208,32.29002515388564,18.856889149060674
4,inf1946,meuble,maison,27.919113583082584,33.498977211249134,19.559386326749483
4,inf1946,meuble,maison,26.1,31.3,18.3
4,inf1946,meuble,maison,28.270291767332814,33.884350120799375,19.75623341386625
4,inf1946,meuble,maison,27.4,32.9,19.2
4,inf1946,meuble,maison,14.5,17.4,10.2
4,inf1946,meuble,maison,22.6,27.1,15.8
4,inf1946,meuble,maison,27.458049144824926,32.934390668962415,19.20536609654995
4,inf1946,meuble,maison,14.5,17.4,10.2
4,inf1946,meuble,maison,15.167299857125844,18.21558871426492,10.644866571417229
4,inf1946,meuble,maison,28.7,34.4,20.1
4,inf1946,meuble,maison,12.800000362834448,15.400000403183716,9.000000241901233
4,inf1946,meuble,maison,18.04906047467039,21.670760318029906,12.64623008069471
4,inf1946,meuble,maison,13.903229527907717,16.676464154087828,9.724849390133967
4,inf1946,meuble,maison,13.699996926184824,16.39999662876536,9.59999797620404
4,inf1946,meuble,maison,14.1999999990237,16.999999998915747,9.899999999403898
4,inf1946,meuble,maison,12.400000000287323,14.900000000339288,8.700000000195624
4,inf1946,meuble,maison,12.4,14.9,8.7
4,inf1946,meuble,maison,17.40272151550415,20.90326581859085,12.201905060838774
4,inf1946,meuble,maison,14.283002162490348,17.110618063161116,9.982882889509716
4,inf1946,meuble,maison,14.283002162490348,17.110618063161116,9.982882889509716
4,inf1946,meuble,maison,15.39999999917724,18.499999998968743,10.799999999380121
4,inf1946,meuble,maison,12.400011005669606,14.900012715172142,8.700007747468453
4,inf1946,meuble,maison,12.4,14.9,8.7
4,inf1946,meuble,maison,19.00250224322341,22.803014065770203,13.301762944158497
4,inf1946,meuble,maison,12.506696773799097,15.008048042686188,8.804668787096476
4,inf1946,meuble,maison,17.407982232219908,20.909578678661134,12.205587562551182
4,inf1946,meuble,maison,12.4,14.9,8.7
4,inf1946,meuble,maison,13.7,16.4,9.6
4,inf1946,meuble,maison,12.700016527118494,15.200020575231273,8.90001195681486
4,inf1946,meuble,maison,15.402941312270098,18.503529132897008,10.802053003761692
4,inf1946,meuble,maison,13.699988737321506,16.399986879321247,9.599992290021628
4,inf1946,meuble,maison,13.351400683330308,15.997770019227278,9.358662011536367
4,inf1946,meuble,maison,14.499468787524643,17.399374962346943,10.199624115727977
4,inf1946,meuble,maison,17.40552617156924,20.906632437029927,12.20386981134274
4,inf1946,meuble,maison,12.4,14.9,8.7
4,inf1946,meuble,maison,13.69998559398644,16.399983454212197,9.599990072527318
4,inf1946,meuble,maison,12.800022385570982,15.400026158490844,9.000015668756367
4,inf1946,meuble,maison,17.63096395893893,21.174269701239982,12.358787721770517
4,inf1946,meuble,maison,25.9,31.1,18.1
4,inf1946,meuble,maison,22.95688685192998,27.568264221639716,16.045509495745527
4,inf1946,meuble,maison,23.24238144592737,27.902976807409217,16.281786084445528
4,inf1946,meuble,maison,22.96071267081728,27.572855204980737,16.04411988886042
4,inf1946,meuble,maison,22.63832274858144,27.146534766134607,15.827373391843885
4,inf1946,meuble,maison,22.6,27.1,15.8
4,inf1946,meuble,maison,22.899800406924005,27.499759464754575,15.99986182017816
4,inf1946,meuble,maison,25.9,31.1,18.1
4,inf1946,meuble,maison,25.9,31.1,18.1
4,inf1946,meuble,maison,12.8,15.4,9.0
4,inf1946,meuble,maison,12.4,14.9,8.7
4,inf1946,meuble,maison,12.8,15.4,9.0
4,inf1946,meuble,maison,12.603827059213371,15.10382705921337,8.835884706142247
4,inf1946,meuble,maison,12.8,15.4,9.0
4,inf1946,meuble,maison,13.083733040054165,15.682245875728235,9.176775463411628
4,inf1946,meuble,maison,12.8,15.4,9.0
4,inf1946,non-meuble,appartement,25.2359856906534,30.289672183031364,17.671679337704663
4,inf1946,non-meuble,appartement,26.39504908663212,31.694001778035073,18.49647723471901
4,inf1946,non-meuble,appartement,26.397131381405313,31.69657065457915,18.49797076951476
4,inf1946,non-meuble,appartement,26.39975342247772,31.69970530979045,18.499825591508632
4,inf1946,non-meuble,appartement,25.20685417214409,30.255681841737783,17.65223738105329
4,inf1946,non-meuble,appartement,27.595901625880753,33.13501503981348,19.337094289196884
4,inf1946,non-meuble,appartement,29.39308853144401,35.291633953965885,20.595095489774256
4,inf1946,non-meuble,appartement,26.03495964284361,31.243643647518304,18.22618353231067
4,inf1946,non-meuble,appartement,22.499698043122887,26.974619063826896,15.724791962228005
4,inf1946,non-meuble,appartement,21.76781254504274,26.122623986464685,15.212989474375751
4,inf1946,non-meuble,appartement,22.445258967210595,26.94536191417632,15.696865053952918
4,inf1946,non-meuble,appartement,21.415430183759185,25.67422736501851,15.008949396355192
4,inf1946,non-meuble,appartement,20.699323396027005,24.84446140404992,14.516030101907859
4,inf1946,non-meuble,appartement,21.359309249233625,25.640738776888853,14.948968925604012
4,inf1946,non-meuble,appartement,23.763463721146948,28.515395987914523,16.62631388438307
4,inf1946,non-meuble,appartement,24.73193308577547,29.653949013826807,17.287982606189136
4,inf1946,non-meuble,appartement,23.582052550965212,28.28300261011981,16.50492860731735
4,inf1946,non-meuble,appartement,22.13217039107943,26.5421359628195,15.507878484001788
4,inf1946,non-meuble,appartement,20.424794512042094,24.50596354270408,14.343504790399596
4,inf1946,non-meuble,appartement,20.639888726265358,24.767942056857844,14.484361025520471
4,inf1946,non-meuble,appartement,24.73193308577547,29.653949013826807,17.287982606189136
4,inf1946,non-meuble,appartement,24.0,28.8,16.8
4,inf1946,non-meuble,appartement,22.193444202654323,26.651607237556387,15.522861577692765
4,inf1946,non-meuble,appartement,22.487084323901566,26.98651653717508,15.724685030152612
4,inf1946,non-meuble,appartement,23.58064229329638,28.304395437532087,16.49501257694282
4,inf1946,non-meuble,appartement,24.47918176899931,29.35904539716586,17.11945451266621
4,inf1946,non-meuble,appartement,22.9,27.5,16.0
4,inf1946,non-meuble,appartement,24.770291767332814,29.68435012079938,17.34217506039969
4,inf1946,non-meuble,appartement,24.0,28.8,16.8
4,inf1946,non-meuble,appartement,12.5,15.0,8.8
4,inf1946,non-meuble,appartement,19.8,23.8,13.9
4,inf1946,non-meuble,appartement,24.050793001721814,28.8271345258593,16.83628071551558
4,inf1946,non-meuble,appartement,12.5,15.0,8.8
4,inf1946,non-meuble,appartement,14.131177428529842,16.927755142807996,9.912166428543076
4,inf1946,non-meuble,appartement,25.2,30.2,17.6
4,inf1946,non-meuble,appartement,11.100000322603304,13.30000040323223,7.800000201659915
4,inf1946,non-meuble,appartement,16.708477789796607,20.030173615613176,11.705654091765696
4,inf1946,non-meuble,appartement,12.247723311066064,14.72095793724617,8.560714104630431
4,inf1946,non-meuble,appartement,11.89999684268035,14.299996317670743,8.299998351351652
4,inf1946,non-meuble,appartement,12.299999999194187,14.799999998989964,8.599999999455136
4,inf1946,non-meuble,appartement,10.900000000209879,13.10000000024961,7.600000000156904
4,inf1946,non-meuble,appartement,10.9,13.1,7.6
4,inf1946,non-meuble,appartement,16.101995777836734,19.30240400514018,11.3014061161542
4,inf1946,non-meuble,appartement,12.355431332728786,14.855503767815756,8.655322222991842
4,inf1946,non-meuble,appartement,12.355431332728786,14.855503767815756,8.655322222991842
4,inf1946,non-meuble,appartement,13.299999999920784,15.999999999846628,9.299999999974322
4,inf1946,non-meuble,appartement,10.900006450427318,13.100007783614974,7.600005230629115
4,inf1946,non-meuble,appartement,10.9,13.1,7.6
4,inf1946,non-meuble,appartement,17.60164920339201,21.101990417983586,12.301194250950054
4,inf1946,non-meuble,appartement,10.805959609385216,13.00712690981677,7.604177328491275
4,inf1946,non-meuble,appartement,16.105853637006224,19.307050971847467,11.304124153337476
4,inf1946,non-meuble,appartement,10.9,13.1,7.6
4,inf1946,non-meuble,appartement,11.9,14.3,8.3
4,inf1946,non-meuble,appartement,10.800019013578599,13.000022269540175,7.600012584092317
4,inf1946,non-meuble,appartement,14.702222369100456,17.602681554565905,10.30155219346461
4,inf1946,non-meuble,appartement,11.899988158888577,14.299985755827453,8.299992627516225
4,inf1946,non-meuble,appartement,11.631846679484854,13.978216015381824,8.112292675639397
4,inf1946,non-meuble,appartement,12.499572711176754,14.999480995364333,8.799693876873935
4,inf1946,non-meuble,appartement,16.103936948537324,19.30474439515546,11.302775443686617
4,inf1946,non-meuble,appartement,10.9,13.1,7.6
4,inf1946,non-meuble,appartement,11.899988704151607,14.29998636538497,8.29999221230156
4,inf1946,non-meuble,appartement,11.100018612651118,13.300022696057889,7.800013079245421
4,inf1946,non-meuble,appartement,16.316528711505253,19.5598344538063,11.444352474336833
4,inf1946,non-meuble,appartement,22.7,27.2,15.9
4,inf1946,non-meuble,appartement,20.145509502508162,24.156886882361857,14.134132129417113
4,inf1946,non-meuble,appartement,20.36208376518645,24.442381445927374,14.301488403704608
4,inf1946,non-meuble,appartement,20.151536968516098,24.162196086748416,14.136427602490368
4,inf1946,non-meuble,appartement,19.834216739804855,23.841060087765825,13.923267383067303
4,inf1946,non-meuble,appartement,19.8,23.8,13.9
4,inf1946,non-meuble,appartement,20.099872055720514,24.099846466864616,14.099907880118769
4,inf1946,non-meuble,appartement,22.7,27.2,15.9
4,inf1946,non-meuble,appartement,22.7,27.2,15.9
4,inf1946,non-meuble,appartement,11.1,13.3,7.8
4,inf1946,non-meuble,appartement,10.9,13.1,7.6
4,inf1946,non-meuble,appartement,11.1,13.3,7.8
4,inf1946,non-meuble,appartement,10.832057646928877,13.032057646928877,7.6
4,inf1946,non-meuble,appartement,11.1,13.3,7.8
4,inf1946,non-meuble,appartement,11.273801134759768,13.545106185854792,7.9039832479906735
4,inf1946,non-meuble,appartement,11.1,13.3,7.8
4,inf1946,non-meuble,maison,25.2359856906534,30.289672183031364,17.671679337704663
4,inf1946,non-meuble,maison,26.39504908663212,31.694001778035073,18.49647723471901
4,inf1946,non-meuble,maison,26.397131381405313,31.69657065457915,18.49797076951476
4,inf1946,non-meuble,maison,26.39975342247772,31.69970530979045,18.499825591508632
4,inf1946,non-meuble,maison,25.20685417214409,30.255681841737783,17.65223738105329
4,inf1946,non-meuble,maison,27.595901625880753,33.13501503981348,19.337094289196884
4,inf1946,non-meuble,maison,29.39308853144401,35.291633953965885,20.595095489774256
4,inf1946,non-meuble,maison,26.03495964284361,31.243643647518304,18.22618353231067
4,inf1946,non-meuble,maison,22.499698043122887,26.974619063826896,15.724791962228005
4,inf1946,non-meuble,maison,21.76781254504274,26.122623986464685,15.212989474375751
4,inf1946,non-meuble,maison,22.445258967210595,26.94536191417632,15.696865053952918
4,inf1946,non-meuble,maison,21.415430183759185,25.67422736501851,15.008949396355192
4,inf1946,non-meuble,maison,20.699323396027005,24.84446140404992,14.516030101907859
4,inf1946,non-meuble,maison,21.359309249233625,25.640738776888853,14.948968925604012
4,inf1946,non-meuble,maison,23.763463721146948,28.515395987914523,16.62631388438307
4,inf1946,non-meuble,maison,24.73193308577547,29.653949013826807,17.287982606189136
4,inf1946,non-meuble,maison,23.582052550965212,28.28300261011981,16.50492860731735
4,inf1946,non-meuble,maison,22.13217439312904,26.542140672186704,15.507881192344186
4,inf1946,non-meuble,maison,20.42479775258497,24.505967246181648,14.34350687360573
4,inf1946,non-meuble,maison,20.639888726265358,24.767942056857844,14.484361025520471
4,inf1946,non-meuble,maison,24.73193308577547,29.653949013826807,17.287982606189136
4,inf1946,non-meuble,maison,24.0,28.8,16.8
4,inf1946,non-meuble,maison,22.193444202654323,26.651607237556387,15.522861577692765
4,inf1946,non-meuble,maison,22.487084323901566,26.98651653717508,15.724685030152612
4,inf1946,non-meuble,maison,23.58064229329638,28.304395437532087,16.49501257694282
4,inf1946,non-meuble,maison,24.47918176899931,29.35904539716586,17.11945451266621
4,inf1946,non-meuble,maison,22.9,27.5,16.0
4,inf1946,non-meuble,maison,24.770291767332814,29.68435012079938,17.34217506039969
4,inf1946,non-meuble,maison,24.0,28.8,16.8
4,inf1946,non-meuble,maison,14.1,16.9,9.9
4,inf1946,non-meuble,maison,19.8,23.8,13.9
4,inf1946,non-meuble,maison,24.050793001721814,28.8271345258593,16.83628071551558
4,inf1946,non-meuble,maison,14.1,16.9,9.9
4,inf1946,non-meuble,maison,14.544866571417229,17.419010999986767,10.196577714278153
4,inf1946,non-meuble,maison,25.2,30.2,17.6
4,inf1946,non-meuble,maison,12.500000362742131,15.000000443342891,8.800000241835905
4,inf1946,non-meuble,maison,16.708477790416175,20.030173616344975,11.705654092198207
4,inf1946,non-meuble,maison,13.385657875907498,16.07734232192208,9.348131206885625
4,inf1946,non-meuble,maison,13.399996550718791,16.099995496909365,9.399997145876133
4,inf1946,non-meuble,maison,13.89999999893269,16.699999998699973,9.699999999312896
4,inf1946,non-meuble,maison,11.900000000338277,14.300000000403488,8.300000000246584
4,inf1946,non-meuble,maison,11.9,14.3,8.3
4,inf1946,non-meuble,maison,16.10199577838558,19.302404005785878,11.30140611654162
4,inf1946,non-meuble,maison,13.955356628422923,16.75541494936897,9.755270930425763
4,inf1946,non-meuble,maison,13.955356628422923,16.75541494936897,9.755270930425763
4,inf1946,non-meuble,maison,14.999999998816865,17.999999998586244,10.49999999917621
4,inf1946,non-meuble,maison,11.900011586227505,14.300013397851547,8.300008328026351
4,inf1946,non-meuble,maison,11.9,14.3,8.3
4,inf1946,non-meuble,maison,17.601649204969654,21.101990419839638,12.301194252063684
4,inf1946,non-meuble,maison,12.205102380381936,14.60614791124717,8.503627175198137
4,inf1946,non-meuble,maison,16.105853637006224,19.307050971847467,11.304124153337476
4,inf1946,non-meuble,maison,11.9,14.3,8.3
4,inf1946,non-meuble,maison,13.4,16.1,9.4
4,inf1946,non-meuble,maison,12.200018198777672,14.600022686644436,8.500013628474036
4,inf1946,non-meuble,maison,14.702238695276828,17.602700941900345,10.301563417710867
4,inf1946,non-meuble,maison,13.39998700924958,16.09998379404406,9.3999905619497
4,inf1946,non-meuble,maison,12.997770019227278,15.617324023072737,9.105031347433338
4,inf1946,non-meuble,maison,14.099499000311424,16.89940526480412,9.899655001746387
4,inf1946,non-meuble,maison,16.104035886181165,19.30486364040113,11.302845237212237
4,inf1946,non-meuble,maison,11.9,14.3,8.3
4,inf1946,non-meuble,maison,13.399983653204593,16.099980344047037,9.399988131745472
4,inf1946,non-meuble,maison,12.500021246058962,15.00002532946573,8.800014529244349
4,inf1946,non-meuble,maison,16.316528711505253,19.5598344538063,11.444352474336833
4,inf1946,non-meuble,maison,22.7,27.2,15.9
4,inf1946,non-meuble,maison,20.145509502508162,24.156886882361857,14.134132129417113
4,inf1946,non-meuble,maison,20.36208376518645,24.442381445927374,14.301488403704608
4,inf1946,non-meuble,maison,20.151536968516098,24.162196086748416,14.136427602490368
4,inf1946,non-meuble,maison,19.834216739804855,23.841060087765825,13.923267383067303
4,inf1946,non-meuble,maison,19.8,23.8,13.9
4,inf1946,non-meuble,maison,20.099872055720514,24.099846466864616,14.099907880118769
4,inf1946,non-meuble,maison,22.7,27.2,15.9
4,inf1946,non-meuble,maison,22.7,27.2,15.9
4,inf1946,non-meuble,maison,12.5,15.0,8.8
4,inf1946,non-meuble,maison,11.9,14.3,8.3
4,inf1946,non-meuble,maison,12.5,15.0,8.8
4,inf1946,non-meuble,maison,12.103827059213371,14.503827059213371,8.435884706142247
4,inf1946,non-meuble,maison,12.5,15.0,8.8
4,inf1946,non-meuble,maison,12.709453660307279,15.243619021528861,8.902496083664744
4,inf1946,non-meuble,maison,12.5,15.0,8.8
4,1946-1970,meuble,appartement,26.867099728991647,32.20070790299422,18.778306779086506
4,1946-1970,meuble,appartement,27.44107916786289,32.92162931022877,19.241555217225187
4,1946-1970,meuble,appartement,27.498818719852512,32.99856741101629,19.299105891784766
4,1946-1970,meuble,appartement,27.279439887275917,32.70593187787304,19.079463943619555
4,1946-1970,meuble,appartement,26.62141678698406,31.93309621850436,18.672276197155643
4,1946-1970,meuble,appartement,28.03879826743084,33.63860756177774,19.599256239654107
4,1946-1970,meuble,appartement,29.29805477172173,35.19757290500156,20.49867403377695
4,1946-1970,meuble,appartement,27.77958669492799,33.301674916222545,19.427090896222445
4,1946-1970,meuble,appartement,26.073160768963145,31.247816736497498,18.24876657791209
4,1946-1970,meuble,appartement,25.850936224346313,31.00175103916089,18.10052729289209
4,1946-1970,meuble,appartement,25.372607477802184,30.427833676719857,17.765654023083158
4,1946-1970,meuble,appartement,21.470145689523488,25.74568233647347,15.056826257843923
4,1946-1970,meuble,appartement,21.058519807251386,25.238758892748642,14.75946318437428
4,1946-1970,meuble,appartement,24.263584885044498,29.08604150216957,16.99216382469833
4,1946-1970,meuble,appartement,25.645140131454358,30.800813232590396,17.970879412593263
4,1946-1970,meuble,appartement,27.61612013739094,33.142771853270695,19.345654920369114
4,1946-1970,meuble,appartement,26.070922236184202,31.29500319004731,18.272283602601725
4,1946-1970,meuble,appartement,21.31575336705554,25.562534564084483,14.945574913111255
4,1946-1970,meuble,appartement,18.67699285103146,22.392403577666823,13.103876407298715
4,1946-1970,meuble,appartement,19.98079176251375,23.959647293592248,14.01245820745515
4,1946-1970,meuble,appartement,27.61612013739094,33.142771853270695,19.345654920369114
4,1946-1970,meuble,appartement,25.3,30.4,17.7
4,1946-1970,meuble,appartement,25.244983386899595,30.2822137214273,17.675083659122425
4,1946-1970,meuble,appartement,25.17211625150485,30.18117097786317,17.62682350703906
4,1946-1970,meuble,appartement,25.376246855764293,30.476246855764295,17.776246855764292
4,1946-1970,meuble,appartement,26.817408935164483,32.19693163374741,18.778158980248445
4,1946-1970,meuble,appartement,25.5,30.6,17.9
4,1946-1970,meuble,appartement,27.123342129730954,32.57957554359721,19.024933655465013
4,1946-1970,meuble,appartement,25.3,30.4,17.7
4,1946-1970,meuble,appartement,10.8,13.0,7.6
4,1946-1970,meuble,appartement,21.7,26.0,15.2
